batch,cell_id,commit,device,diffusion,dimension,ess_threshold,family,final_ess_fraction,groups,initialization,ks_mean,mean_absolute_error,method,minimum_ess_fraction,particles,peak_gpu_bytes,positive_mass_error,relative_path,resampling_count,score_evaluations,seconds,seed,status,steps,u_max,variance_relative_error,w1_mean
4,409,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.6314653521732402,64,standard normal at finite u_max,0.25855393056542364,0.061339613444202065,unbiased,0.00027936108697022903,8192,37777408,1.300072227650162e-08,task_017/cell_0409,604,67108864,3.2356356643140316,3,completed,2048,20.0,0.3996108323207737,0.06322533938862862
4,410,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.7745019635788615,64,standard normal at finite u_max,0.0931884020599984,0.02176003331840004,cumulant,0.0006233161834637544,8192,38367232,1.300072272059083e-08,task_018/cell_0410,471,134217728,5.383012346923351,3,completed,2048,20.0,0.19739086662309985,0.02492321795374515
4,411,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.9998141538095319,64,standard normal at finite u_max,0.10428138728165884,0.025269664601794264,cv,0.32373852274690035,8192,37777408,1.300072316468004e-08,task_019/cell_0411,95,67108864,4.335635431110859,3,completed,2048,20.0,0.1853722714469077,0.02851432760172187
4,412,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.940354176362113,64,standard normal at finite u_max,0.11081381872893063,0.02665110769276098,cv_cumulant,0.3117291355821251,8192,38367232,1.3000723386724644e-08,task_020/cell_0412,96,134217728,7.12623755633831,3,completed,2048,20.0,0.20777115150092762,0.029507328565373643
4,413,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.6206165387617515,64,standard normal at finite u_max,0.07664175420724535,0.01705181276194151,full,0.3699271933864791,8192,337420288,1.3000722498546224e-08,task_021/cell_0413,92,1073741824,7.515149015933275,4,completed,2048,20.0,0.1911132108528492,0.019629112961198028
4,414,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.9999999999999984,64,standard normal at finite u_max,0.10600158978974236,0.010328967103372264,unweighted,0.9999999999999987,8192,337420288,1.3000722942635434e-08,task_022/cell_0414,0,1073741824,7.522246725857258,4,completed,2048,20.0,0.4813272984112167,0.02774781687984792
4,415,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.5146523083168598,64,standard normal at finite u_max,0.12788911577975376,0.0292895919950565,naive,0.0004585636258433713,8192,37777408,1.3000722054457015e-08,task_023/cell_0415,573,67108864,3.0863448083400726,4,completed,2048,20.0,0.27680326115475307,0.03252083272867293
4,416,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.9602894902697167,64,standard normal at finite u_max,0.11597490036260981,0.026032150297927353,unbiased,0.0003029418025606292,8192,37777408,1.3000722054457015e-08,task_024/cell_0416,602,67108864,3.2950019501149654,4,completed,2048,20.0,0.27642240876952084,0.02960514686174944
4,417,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.8374704775873377,64,standard normal at finite u_max,0.07878046179732337,0.01835588773204791,cumulant,0.0006042847386289895,8192,38367232,1.3000722942635434e-08,task_025/cell_0417,470,134217728,5.159635614603758,4,completed,2048,20.0,0.18220888033554294,0.02081671282826568
4,418,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.9961721403129479,64,standard normal at finite u_max,0.0936173056409058,0.021893019618291154,cv,0.30619604049065324,8192,37777408,1.3000723386724644e-08,task_026/cell_0418,94,67108864,4.132437199354172,4,completed,2048,20.0,0.21603042818066678,0.024021786808096447
4,419,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.5125379247988292,64,standard normal at finite u_max,0.06680694853796526,0.013832708151735845,cv_cumulant,0.36498398237618024,8192,38367232,1.3000722165479317e-08,task_027/cell_0419,91,134217728,7.39607734978199,4,completed,2048,20.0,0.18431525552653183,0.016750267374980917
4,420,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9404836058022945,16,standard normal at finite u_max,0.016489753229875226,0.026754567967639004,full,0.47215155927283964,8192,10948608,0.013236887299396816,task_000/cell_0420,2,16777216,0.1571778878569603,0,completed,128,20.0,0.005233948262313937,0.028451868858352877
4,421,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9999999999999984,16,standard normal at finite u_max,0.05495577597499979,0.05972837331909849,unweighted,0.9999999999999987,8192,10948608,0.027884097736056712,task_001/cell_0421,0,16777216,0.15156099945306778,0,completed,128,20.0,0.045119832329624465,0.07998356298853691
4,422,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.8127840652374676,16,standard normal at finite u_max,0.2937215715853025,0.592866660773668,naive,0.02085583663644714,8192,5179904,0.23625099714481246,task_002/cell_0422,15,4194304,0.2030104286968708,0,completed,128,20.0,0.1401889448894169,0.6082297698299334
4,423,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.992428255342972,16,standard normal at finite u_max,0.08478131050344673,0.06541111405697961,unbiased,0.22158525281136252,8192,5179904,0.03248865516985894,task_003/cell_0423,11,4194304,0.20188713446259499,0,completed,128,20.0,0.17005085447038404,0.13372589697534165
4,424,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.5442061295765953,16,standard normal at finite u_max,0.01908034252540558,0.034108429430444176,cumulant,0.49206452267847683,8192,5310976,0.012610290777939626,task_004/cell_0424,1,8388608,0.3266914337873459,0,completed,128,20.0,0.01036396531134176,0.03545193721546217
4,425,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.6136474656778815,16,standard normal at finite u_max,0.0788189689226394,0.1444591904724015,cv,0.1546132475940551,8192,5179904,0.05351970779178539,task_005/cell_0425,3,4194304,0.26127471774816513,0,completed,128,20.0,0.02305836468510214,0.14654983764718976
4,426,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.8072729146107182,16,standard normal at finite u_max,0.03439792098250061,0.06663568314968024,cv_cumulant,0.23198205280344822,8192,5310976,0.02330632358694329,task_006/cell_0426,2,8388608,0.47491808235645294,0,completed,128,20.0,0.03475950026342667,0.06669858914931383
4,427,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9613446948551656,16,standard normal at finite u_max,0.08215063073771217,0.1684980507007995,full,0.21763208867314518,8192,10948608,0.05902074489967413,task_007/cell_0427,3,16777216,0.15408575162291527,1,completed,128,20.0,0.03290970673117832,0.1690285162191898
4,428,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9999999999999984,16,standard normal at finite u_max,0.05695170606001654,0.07693603292364176,unweighted,0.9999999999999987,8192,10948608,0.03557452742355671,task_008/cell_0428,0,16777216,0.15261612087488174,1,completed,128,20.0,0.034800726632435275,0.0886445822370352
4,429,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9357611794513648,16,standard normal at finite u_max,0.2564045800645797,0.47373109433602056,naive,0.01650384255562069,8192,5179904,0.19563086596393908,task_009/cell_0429,11,4194304,0.19442766159772873,1,completed,128,20.0,0.2411889175675661,0.5236638348494781
4,430,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.8491956801345105,16,standard normal at finite u_max,0.4077114242527155,0.8749111565171961,unbiased,0.00019435762095511278,8192,5179904,0.339078630843473,task_010/cell_0430,8,4194304,0.19867464900016785,1,completed,128,20.0,0.5399629554565617,0.87501599603456
4,431,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.5499852577743183,16,standard normal at finite u_max,0.011045165363134712,0.005225337506919975,cumulant,0.47049217947142874,8192,5310976,0.0027108080124872425,task_011/cell_0431,1,8388608,0.321145236492157,1,completed,128,20.0,0.0014130682106674453,0.010960945713437918
4,432,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.8296993534349479,16,standard normal at finite u_max,0.023191979631473347,0.04155600195215414,cv,0.4560583400581416,8192,5179904,0.014255982128394185,task_012/cell_0432,2,4194304,0.2641739696264267,1,completed,128,20.0,0.019354997568887145,0.041905328641726185
4,433,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9060069723429338,16,standard normal at finite u_max,0.023936710878856515,0.03985102757485731,cv_cumulant,0.474261480441205,8192,5310976,0.01608634918590779,task_013/cell_0433,1,8388608,0.46706773340702057,1,completed,128,20.0,0.017204926340372628,0.043327270442122215
4,434,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.7509783752289081,16,standard normal at finite u_max,0.01563473355934908,0.012584943222729156,full,0.4808365222907068,8192,10948608,0.0015368610606749655,task_014/cell_0434,1,16777216,0.1614966057240963,2,completed,128,20.0,0.00983333188855151,0.014568159131012748
4,435,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9999999999999984,16,standard normal at finite u_max,0.05358059710051921,0.061631415433800164,unweighted,0.9999999999999987,8192,10948608,0.028494449298556712,task_015/cell_0435,0,16777216,0.15721500292420387,2,completed,128,20.0,0.04347778879813613,0.07841405950529051
4,436,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9900702495466754,16,standard normal at finite u_max,0.303984095121611,0.6218212072057286,naive,0.04073557577310206,8192,5179904,0.24359114525038827,task_016/cell_0436,13,4194304,0.19457422196865082,2,completed,128,20.0,0.08976215466816218,0.6260995922791268
4,437,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9562235986875136,16,standard normal at finite u_max,0.13479743598646432,0.24543522324170636,unbiased,0.05114657086658028,8192,5179904,0.09637393251259307,task_017/cell_0437,10,4194304,0.19606909528374672,2,completed,128,20.0,0.14452928883805916,0.2562336368616904
4,438,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.5410373741349396,16,standard normal at finite u_max,0.01316805480618563,0.010283342406404397,cumulant,0.4459103479721047,8192,5310976,0.002595800995621622,task_018/cell_0438,1,8388608,0.3278164118528366,2,completed,128,20.0,0.009710003283001645,0.01299976568507552
4,439,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.541268515516278,16,standard normal at finite u_max,0.01285333876125272,0.015784612844318313,cv,0.46693588508006795,8192,5179904,0.00819771857872953,task_019/cell_0439,1,4194304,0.2744653709232807,2,completed,128,20.0,0.0067444272690533325,0.023204901444562588
4,440,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9660243084706409,16,standard normal at finite u_max,0.013903419505096576,0.01867896674735625,cv_cumulant,0.4361975892069584,8192,5310976,0.0051200176439887835,task_020/cell_0440,2,8388608,0.44944290444254875,2,completed,128,20.0,0.0027338073162399557,0.018805410488196974
4,441,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9854373017010489,16,standard normal at finite u_max,0.013950179121381523,0.022206640809041278,full,0.43018888917949144,8192,10948608,0.009096217791427663,task_021/cell_0441,2,16777216,0.15660028904676437,3,completed,128,20.0,0.011852650011506372,0.02593829123678465
4,442,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9999999999999984,16,standard normal at finite u_max,0.060744901683105534,0.0802056927583429,unweighted,0.9999999999999987,8192,10948608,0.03630694929855671,task_022/cell_0442,0,16777216,0.15180622786283493,3,completed,128,20.0,0.05068831494327308,0.09378273114961969
4,443,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9874844980879655,16,standard normal at finite u_max,0.22723906613418543,0.3730792337087421,naive,0.007351843631549526,8192,5179904,0.14738958088658527,task_023/cell_0443,14,4194304,0.19155170768499374,3,completed,128,20.0,0.26550294606244274,0.4144731058767986
4,444,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.8194751011995987,16,standard normal at finite u_max,0.4877186645343888,1.1790770461531466,unbiased,0.00684234267690274,8192,5179904,0.45946117723216906,task_024/cell_0444,13,4194304,0.20601319149136543,3,completed,128,20.0,0.5499854134810445,1.1792138499761715
4,445,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.7992318168752748,16,standard normal at finite u_max,0.020565514544336416,0.03843284006721304,cumulant,0.09305420263724966,8192,5310976,0.013639080875870513,task_025/cell_0445,3,8388608,0.31588681787252426,3,completed,128,20.0,0.0022033842242321633,0.03968594280105954
4,446,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.6606042149266322,16,standard normal at finite u_max,0.01568511051486987,0.014661764226889612,cv,0.4910040656578582,8192,5179904,0.0007894671771305761,task_026/cell_0446,1,4194304,0.2653060182929039,3,completed,128,20.0,0.0027957259733226714,0.01512934837580667
4,447,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.55302518376468,16,standard normal at finite u_max,0.009626958182066492,0.005509898837927518,cv_cumulant,0.49627998981058596,8192,5310976,0.0023539452407954076,task_027/cell_0447,1,8388608,0.4653928875923157,3,completed,128,20.0,0.00010542233129218204,0.010689465039947959
4,448,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.8001903475761133,16,standard normal at finite u_max,0.040460922188978454,0.08008140065233228,full,0.2303135998040928,8192,10948608,0.03160126456466961,task_000/cell_0448,2,16777216,0.15601595491170883,4,completed,128,20.0,0.04515703561769491,0.08197851248201508
4,449,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9999999999999984,16,standard normal at finite u_max,0.059226214960133694,0.07841201532605335,unweighted,0.9999999999999987,8192,10948608,0.03581866804855671,task_001/cell_0449,0,16777216,0.1538935825228691,4,completed,128,20.0,0.04349092027310131,0.09000409282298541
4,450,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.7095792061174861,16,standard normal at finite u_max,0.2952483021972353,0.6275893262904784,naive,0.12571102156131078,8192,5179904,0.249251687837173,task_002/cell_0450,11,4194304,0.20078418403863907,4,completed,128,20.0,0.08659207401917945,0.6344143451346973
4,451,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9993735261757881,16,standard normal at finite u_max,0.3102396146857773,0.5700638785272221,unbiased,0.009859649955084739,8192,5179904,0.20137124668241585,task_003/cell_0451,13,4194304,0.2006586641073227,4,completed,128,20.0,0.059446929796572956,0.5704666245696352
4,452,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9463417984643692,16,standard normal at finite u_max,0.013598000048278991,0.015151530633003979,cumulant,0.4167943005729973,8192,5310976,0.004403931890246848,task_004/cell_0452,2,8388608,0.3282685875892639,4,completed,128,20.0,0.004947060659368008,0.015509436260581677
4,453,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.519127488938546,16,standard normal at finite u_max,0.013628242438913696,0.01732288972945828,cv,0.4894373456825001,8192,5179904,0.005618514007902142,task_005/cell_0453,1,4194304,0.26030850410461426,4,completed,128,20.0,0.0013743006193769336,0.018097416825867716
4,454,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.5069232452561256,16,standard normal at finite u_max,0.017418390616384394,0.022166424234199816,cv_cumulant,0.31424481884613187,8192,5310976,0.00400489444409835,task_006/cell_0454,1,8388608,0.47862327098846436,4,completed,128,20.0,0.013580322525036603,0.0233434725937718
4,455,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.8469292905366305,16,standard normal at finite u_max,0.009566716678415688,0.006564603309217376,full,0.49688493622255364,8192,10948608,0.004690118140929678,task_007/cell_0455,1,67108864,0.5909794121980667,0,completed,512,20.0,0.014825174639944039,0.014615903145267147
4,456,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9999999999999984,16,standard normal at finite u_max,0.07013067579408439,0.09066409508290282,unweighted,0.9999999999999987,8192,10948608,0.04155597273605671,task_008/cell_0456,0,67108864,0.5862650200724602,0,completed,512,20.0,0.04778636045299889,0.10574820588026489
4,457,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.7089161604918282,16,standard normal at finite u_max,0.15758487446434938,0.052466961747302227,naive,0.3437698271069651,8192,5179904,0.00223217595267039,task_009/cell_0457,5,16777216,0.7419629991054535,0,completed,512,20.0,0.29035470257120677,0.17026989466308792
4,458,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9939522839825431,16,standard normal at finite u_max,0.011791754860350112,0.0119986227861609,unbiased,0.45422948013003084,8192,5179904,0.009410138876974061,task_010/cell_0458,2,16777216,0.7531756050884724,0,completed,512,20.0,0.005692473463855041,0.021921867380464064
4,459,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9816598735675421,16,standard normal at finite u_max,0.007407050817443972,0.0014188674514088867,cumulant,0.4666765130922561,8192,5310976,0.000908269664041006,task_011/cell_0459,2,33554432,1.262308619916439,0,completed,512,20.0,0.004494055669097996,0.010035283506000787
